Date,Close,High,Low,Open,Volume,Price,Yield_10Y,EMUI,BCI,CEI,EPUI,PMI,Sentiment_Score,Log_Return,EMA,MACD_Line,MACD_Signal,MACD_Diff,RSI,Stoch_K,Stoch_D,Williams_R,Log_Return_lag1,EMA_lag1,MACD_Line_lag1,MACD_Signal_lag1,MACD_Diff_lag1,RSI_lag1,Stoch_K_lag1,Stoch_D_lag1,Williams_R_lag1,Yield_10Y_lag1,EMUI_lag1,BCI_lag1,CEI_lag1,EPUI_lag1,PMI_lag1,Sentiment_Score_lag1,Target_Return,Adj_Close
2020-03-06,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000.0,2972.3701171875,0.74,255.77,98.18549,71.8,268.61639,84.5619,0.0,-0.01720094365238617,3155.33130461134,-78.95066950631326,-52.78468095847791,-26.165988547835354,35.28379911803614,21.672750355644936,34.64948068044687,-78.32724964435506,-0.034510782439981125,3174.590376971744,-72.16473258964879,-46.24318382151906,-25.921548768129732,37.81110593903078,31.26392554817905,36.571317953004765,-68.73607445182095,0.92,197.17,98.18549,71.8,268.61639,84.5619,0.0,-0.01720094365238617,2972.3701171875
2020-03-09,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000.0,2746.56005859375,0.54,509.19,98.18549,71.8,268.61639,84.5619,0.0,-0.07901041294037148,3116.400709752522,-101.38090202677586,-62.5039251721375,-38.87697685463836,26.827932705453293,1.8404353480639777,18.25903708396265,-98.15956465193602,-0.01720094365238617,3155.33130461134,-78.95066950631326,-52.78468095847791,-26.165988547835354,35.28379911803614,21.672750355644936,34.64948068044687,-78.32724964435506,0.74,255.77,98.18549,71.8,268.61639,84.5619,0.0,-0.07901041294037148,2746.56005859375
2020-03-10,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000.0,2882.22998046875,0.76,822.47,98.18549,71.8,268.61639,84.5619,0.0,0.048215052425859106,3094.09873553502,-106.97643627896969,-71.39842739350394,-35.57800888546575,36.65100767055561,22.62535336393523,15.379513022548045,-77.37464663606477,-0.07901041294037148,3116.400709752522,-101.38090202677586,-62.5039251721375,-38.87697685463836,26.827932705453293,1.8404353480639777,18.25903708396265,-98.15956465193602,0.54,509.19,98.18549,71.8,268.61639,84.5619,0.0,0.048215052425859106,2882.22998046875
2020-03-11,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000.0,2741.3798828125,0.82,357.24,98.18549,71.8,268.61639,84.5619,0.0,-0.05010289280860541,3060.506463847161,-121.37720240037243,-81.39418239487765,-39.98302000549478,31.867864733980383,5.226904254921738,9.897564322306977,-94.77309574507827,0.048215052425859106,3094.09873553502,-106.97643627896969,-71.39842739350394,-35.57800888546575,36.65100767055561,22.62535336393523,15.379513022548045,-77.37464663606477,0.76,822.47,98.18549,71.8,268.61639,84.5619,0.0,-0.05010289280860541,2741.3798828125
2020-03-12,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000.0,2480.639892578125,0.88,321.78,98.18549,71.8,268.61639,84.5619,0.0,-0.09994485240247351,3005.281076107253,-152.07640923896724,-95.53062776369558,-56.54578147527167,25.28847928982067,0.22790002785444785,9.3600525489038,-99.77209997214555,-0.05010289280860541,3060.506463847161,-121.37720240037243,-81.39418239487765,-39.98302000549478,31.867864733980383,5.226904254921738,9.897564322306977,-94.77309574507827,0.82,357.24,98.18549,71.8,268.61639,84.5619,0.0,-0.09994485240247351,2480.639892578125
2020-03-13,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000.0,2711.02001953125,0.94,409.89,98.18549,71.8,268.61639,84.5619,0.0,0.08880840694923595,2977.256213576205,-156.01752801096245,-107.62800781314895,-48.389520197813496,37.55572452250022,30.22404378531971,11.892949356031963,-69.77595621468029,-0.09994485240247351,3005.281076107253,-152.07640923896724,-95.53062776369558,-56.54578147527167,25.28847928982067,0.22790002785444785,9.3600525489038,-99.77209997214555,0.88,321.78,98.18549,71.8,268.61639,84.5619,0.0,0.08880840694923595,2711.02001953125
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000.0,2386.1298828125,0.73,453.25,98.18549,71.8,268.61639,84.5619,0.0,-0.12765219747281742,2920.9584677891858,-183.24448350492185,-122.75130295150353,-60.49318055341831,30.059847665202554,0.6474719567401745,10.366471923304774,-99.35252804325982,0.08880840694923595,2977.256213576205,-156.01752801096245,-107.62800781314895,-48.389520197813496,37.55572452250022,30.22404378531971,11.892949356031963,-69.77595621468029,0.94,409.89,98.18549,71.8,268.61639,84.5619,0.0,-0.12765219747281742,2386.1298828125
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000.0,2529.18994140625,1.02,623.11,98.18549,71.8,268.61639,84.5619,0.0,0.05822631263569171,2883.647179562239,-191.07568916359423,-136.4161801939217,-54.659508969672544,36.10719366445946,21.06718594027994,17.312900560779937,-78.93281405972006,-0.12765219747281742,2920.9584677891858,-183.24448350492185,-122.75130295150353,-60.49318055341831,30.059847665202554,0.6474719567401745,10.366471923304774,-99.35252804325982,0.73,453.25,98.18549,71.8,268.61639,84.5619,0.0,0.05822631263569171,2529.18994140625
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000.0,2398.10009765625,1.18,494.46,98.18549,71.8,268.61639,84.5619,0.0,-0.053222272332080246,2837.4046003330977,-205.49105789430905,-150.23115573399917,-55.25990216030988,33.26857066855959,13.732782624440583,11.815813507153562,-86.26721737555941,0.05822631263569171,2883.647179562239,-191.07568916359423,-136.4161801939217,-54.659508969672544,36.10719366445946,21.06718594027994,17.312900560779937,-78.93281405972006,1.02,623.11,98.18549,71.8,268.61639,84.5619,0.0,-0.053222272332080246,2398.10009765625
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000.0,2409.389892578125,1.12,621.34,98.18549,71.8,268.61639,84.5619,0.0,0.004696760970401053,2796.641294832624,-213.54276134603742,-162.89347685640683,-50.64928448963059,33.75161939197777,15.051375893036631,16.617114819252382,-84.94862410696336,-0.053222272332080246,2837.4046003330977,-205.49105789430905,-150.23115573399917,-55.25990216030988,33.26857066855959,13.732782624440583,11.815813507153562,-86.26721737555941,1.18,494.46,98.18549,71.8,268.61639,84.5619,0.0,0.004696760970401053,2409.389892578125
2020-03-20,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000.0,2304.919921875,0.92,939.58,98.18549,71.8,268.61639,84.5619,0.0,-0.04432762405336681,2749.810687884279,-225.75132711107608,-175.4650469073407,-50.28628020373537,31.48073279104804,2.8497902050045694,10.544649574160589,-97.15020979499543,0.004696760970401053,2796.641294832624,-213.54276134603742,-162.89347685640683,-50.64928448963059,33.75161939197777,15.051375893036631,16.617114819252382,-84.94862410696336,1.12,621.34,98.18549,71.8,268.61639,84.5619,0.0,-0.04432762405336681,2304.919921875
2020-03-23,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000.0,2237.39990234375,0.76,491.15,98.18549,71.8,268.61639,84.5619,0.0,-0.02973150100957679,2701.0096606899433,-238.12999042679257,-187.9980356112311,-50.13195481556147,30.072432833774513,4.8492510517096425,7.583472383250277,-95.15074894829036,-0.04432762405336681,2749.810687884279,-225.75132711107608,-175.4650469073407,-50.28628020373537,31.48073279104804,2.8497902050045694,10.544649574160589,-97.15020979499543,0.92,939.58,98.18549,71.8,268.61639,84.5619,0.0,-0.02973150100957679,2237.39990234375
2020-03-24,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000.0,2447.330078125,0.84,358.79,98.18549,71.8,268.61639,84.5619,0.0,0.08968323251796326,2676.849700445663,-228.36807455283224,-196.07204339955132,-32.29603115328092,39.18221378401972,28.666486040907078,12.121842432540426,-71.33351395909293,-0.02973150100957679,2701.0096606899433,-238.12999042679257,-187.9980356112311,-50.13195481556147,30.072432833774513,4.8492510517096425,7.583472383250277,-95.15074894829036,0.76,491.15,98.18549,71.8,268.61639,84.5619,0.0,0.08968323251796326,2447.330078125
2020-03-25,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000.0,2475.56005859375,0.88,435.62,98.18549,71.8,268.61639,84.5619,0.0,0.011468990420822226,2657.6792583645283,-215.86540043124978,-200.03071480589102,-15.834685625358759,40.30835652864364,35.727330584686904,23.0810225591012,-64.2726694153131,0.08968323251796326,2676.849700445663,-228.36807455283224,-196.07204339955132,-32.29603115328092,39.18221378401972,28.666486040907078,12.121842432540426,-71.33351395909293,0.84,358.79,98.18549,71.8,268.61639,84.5619,0.0,0.011468990420822226,2475.56005859375
2020-03-26,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000.0,2630.070068359375,0.83,712.53,98.18549,71.8,268.61639,84.5619,0.0,0.06054383107424656,2655.049811697371,-191.28426864037283,-198.28142557278738,6.997156932414555,46.18216503345934,63.44157244197184,42.61179635585527,-36.55842755802816,0.011468990420822226,2657.6792583645283,-215.86540043124978,-200.03071480589102,-15.834685625358759,40.30835652864364,35.727330584686904,23.0810225591012,-64.2726694153131,0.88,435.62,98.18549,71.8,268.61639,84.5619,0.0,0.06054383107424656,2630.070068359375
2020-03-27,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000.0,2541.469970703125,0.72,396.87,98.18549,71.8,268.61639,84.5619,0.0,-0.0342678455416263,2644.2326839836333,-176.91348350453882,-194.00783715913767,17.094353654598848,43.536573702885505,50.61454883484199,49.92781728716691,-49.38545116515801,0.06054383107424656,2655.049811697371,-191.28426864037283,-198.28142557278738,6.997156932414555,46.18216503345934,63.44157244197184,42.61179635585527,-36.55842755802816,0.83,712.53,98.18549,71.8,268.61639,84.5619,0.0,-0.0342678455416263,2541.469970703125
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000.0,2626.64990234375,0.7,183.67,98.18549,71.8,268.61639,84.5619,0.0,0.032966590569974794,2642.5581333512637,-156.843232985138,-186.57491632433775,29.731683339199748,46.6979772082134,68.60696841319378,60.88769656333587,-31.39303158680622,-0.0342678455416263,2644.2326839836333,-176.91348350453882,-194.00783715913767,17.094353654598848,43.536573702885505,50.61454883484199,49.92781728716691,-49.38545116515801,0.72,396.87,98.18549,71.8,268.61639,84.5619,0.0,0.032966590569974794,2626.64990234375
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000.0,2584.590087890625,0.7,286.15,98.18549,71.8,268.61639,84.5619,0.0,-0.016142310788415843,2637.0373671169173,-142.68648933816257,-177.7972309271027,35.11074158894013,45.34782143240858,75.6020564455676,64.94119123120112,-24.397943554432405,0.032966590569974794,2642.5581333512637,-156.843232985138,-186.57491632433775,29.731683339199748,46.6979772082134,68.60696841319378,60.88769656333587,-31.39303158680622,0.7,183.67,98.18549,71.8,268.61639,84.5619,0.0,-0.016142310788415843,2584.590087890625
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000.0,2470.5,0.62,370.87,98.18549,71.8,268.61639,84.5619,0.0,-0.04514636273278691,2621.1766654867347,-139.07017025174264,-170.0518187920307,30.981648540288063,41.8160389586975,53.639268541543196,65.94943113343486,-46.360731458456804,-0.016142310788415843,2637.0373671169173,-142.68648933816257,-177.7972309271027,35.11074158894013,45.34782143240858,75.6020564455676,64.94119123120112,-24.397943554432405,0.7,286.15,98.18549,71.8,268.61639,84.5619,0.0,-0.04514636273278691,2470.5
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000.0,2526.89990234375,0.63,393.89,98.18549,71.8,268.61639,84.5619,0.0,0.022572657056960366,2612.1979261397837,-130.1528890682739,-162.07203284727936,31.919143779005452,44.13243279171415,74.53116700719175,67.92416399810084,-25.46883299280824,-0.04514636273278691,2621.1766654867347,-139.07017025174264,-170.0518187920307,30.981648540288063,41.8160389586975,53.639268541543196,65.94943113343486,-46.360731458456804,0.62,370.87,98.18549,71.8,268.61639,84.5619,0.0,0.022572657056960366,2526.89990234375
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000.0,2488.64990234375,0.62,207.65,98.18549,71.8,268.61639,84.5619,0.0,-0.015252860825944299,2600.4314476830186,-124.73447345081831,-154.60452096798716,29.870047517168842,42.88546004910477,66.02227588072172,64.73090380981888,-33.977724119278285,0.022572657056960366,2612.1979261397837,-130.1528890682739,-162.07203284727936,31.919143779005452,44.13243279171415,74.53116700719175,67.92416399810084,-25.46883299280824,0.63,393.89,98.18549,71.8,268.61639,84.5619,0.0,-0.015252860825944299,2488.64990234375
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000.0,2663.679931640625,0.67,364.22,98.18549,71.8,268.61639,84.5619,0.0,0.06796824414483035,2606.455112821838,-105.10529108923402,-144.70467499223653,39.59938390300252,49.86611627111205,97.28444580696183,79.2792962316251,-2.715554193038174,-0.015252860825944299,2600.4314476830186,-124.73447345081831,-154.60452096798716,29.870047517168842,42.88546004910477,66.02227588072172,64.73090380981888,-33.977724119278285,0.62,207.65,98.18549,71.8,268.61639,84.5619,0.0,0.06796824414483035,2663.679931640625
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000.0,2659.409912109375,0.75,463.95,98.18549,71.8,268.61639,84.5619,0.0,-0.001604339048362459,2611.498427039699,-88.86914930314379,-133.537569854418,44.66842055127421,49.70650455353646,82.74781559669576,82.0181790947931,-17.252184403304238,0.06796824414483035,2606.455112821838,-105.10529108923402,-144.70467499223653,39.59938390300252,49.86611627111205,97.28444580696183,79.2792962316251,-2.715554193038174,0.67,364.22,98.18549,71.8,268.61639,84.5619,0.0,-0.001604339048362459,2659.409912109375
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000.0,2749.97998046875,0.77,285.79,98.18549,71.8,268.61639,84.5619,0.0,0.033489371191284686,2624.6871464138944,-67.91080884032363,-120.41221765159912,52.501408811275496,53.13311571856481,98.10683584437722,92.71303241601159,-1.8931641556227798,-0.001604339048362459,2611.498427039699,-88.86914930314379,-133.537569854418,44.66842055127421,49.70650455353646,82.74781559669576,82.0181790947931,-17.252184403304238,0.75,463.95,98.18549,71.8,268.61639,84.5619,0.0,0.033489371191284686,2749.97998046875
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000.0,2789.820068359375,0.73,203.41,98.18549,71.8,268.61639,84.5619,0.0,0.014383470303699339,2640.414091361083,-47.5384176050693,-105.83745764229316,58.29904003722386,54.59847369910235,95.41255097382006,92.089067471631,-4.587449026179936,0.033489371191284686,2624.6871464138944,-67.91080884032363,-120.41221765159912,52.501408811275496,53.13311571856481,98.10683584437722,92.71303241601159,-1.8931641556227798,0.77,285.79,98.18549,71.8,268.61639,84.5619,0.0,0.014383470303699339,2789.820068359375
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000.0,2761.6298828125,0.76,311.21,98.18549,71.8,268.61639,84.5619,0.0,-0.01015605944467711,2651.958452451694,-33.28418380221228,-91.32680287427699,58.04261907206471,53.32791542467248,87.9905995611824,93.83666212645988,-12.009400438817591,0.014383470303699339,2640.414091361083,-47.5384176050693,-105.83745764229316,58.29904003722386,54.59847369910235,95.41255097382006,92.089067471631,-4.587449026179936,0.73,203.41,98.18549,71.8,268.61639,84.5619,0.0,-0.01015605944467711,2761.6298828125
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000.0,2846.06005859375,0.76,178.24,98.18549,71.8,268.61639,84.5619,0.0,0.03011455957230757,2670.4443197033183,-15.001859150162545,-76.0618141294541,61.05995497929156,56.58646044017302,98.6968765367994,94.03334235726727,-1.3031234632006088,-0.01015605944467711,2651.958452451694,-33.28418380221228,-91.32680287427699,58.04261907206471,53.32791542467248,87.9905995611824,93.83666212645988,-12.009400438817591,0.76,311.21,98.18549,71.8,268.61639,84.5619,0.0,0.03011455957230757,2846.06005859375
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000.0,2783.360107421875,0.63,179.98,98.18549,71.8,268.61639,84.5619,0.0,-0.022276732672369248,2681.198204247943,-5.508844668390793,-61.951220237241444,56.44237556885065,53.59394470569469,83.06212977559669,89.91653529119282,-16.93787022440331,0.03011455957230757,2670.4443197033183,-15.001859150162545,-76.0618141294541,61.05995497929156,56.58646044017302,98.6968765367994,94.03334235726727,-1.3031234632006088,0.76,178.24,98.18549,71.8,268.61639,84.5619,0.0,-0.022276732672369248,2783.360107421875
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000.0,2799.550048828125,0.61,173.1,98.18549,71.8,268.61639,84.5619,0.0,0.0057998378395412884,2692.4698084936745,3.2829864442464896,-48.90437890094386,52.18736534519035,54.266489492106885,87.0659721698116,89.60832616073588,-12.934027830188395,-0.022276732672369248,2681.198204247943,-5.508844668390793,-61.951220237241444,56.44237556885065,53.59394470569469,83.06212977559669,89.91653529119282,-16.93787022440331,0.63,179.98,98.18549,71.8,268.61639,84.5619,0.0,0.0057998378395412884,2799.550048828125
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000.0,2874.56005859375,0.65,240.98,98.18549,71.8,268.61639,84.5619,0.0,0.026440932021320578,2709.811737074634,16.117464745203506,-35.900010171714385,52.01747491691789,57.3505217251556,98.9206419937954,89.68291464640123,-1.079358006204598,0.0057998378395412884,2692.4698084936745,3.2829864442464896,-48.90437890094386,52.18736534519035,54.266489492106885,87.0659721698116,89.60832616073588,-12.934027830188395,0.61,173.1,98.18549,71.8,268.61639,84.5619,0.0,0.026440932021320578,2874.56005859375
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000.0,2823.159912109375,0.63,241.9,98.18549,71.8,268.61639,84.5619,0.0,-0.018042845615347775,2720.6068013636573,21.888996289989336,-24.34220887937364,46.23120516936298,54.631830176866856,87.01501838420327,91.0005441826034,-12.98498161579673,0.026440932021320578,2709.811737074634,16.117464745203506,-35.900010171714385,52.01747491691789,57.3505217251556,98.9206419937954,89.68291464640123,-1.079358006204598,0.65,240.98,98.18549,71.8,268.61639,84.5619,0.0,-0.018042845615347775,2823.159912109375
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000.0,2736.56005859375,0.58,270.74,98.18549,71.8,268.61639,84.5619,0.0,-0.031155115236330667,2722.1261591950943,19.253153814828693,-15.623136340533176,34.87629015536187,50.30498760191396,66.95621833941617,84.29729290580494,-33.04378166058384,-0.018042845615347775,2720.6068013636573,21.888996289989336,-24.34220887937364,46.23120516936298,54.631830176866856,87.01501838420327,91.0005441826034,-12.98498161579673,0.63,241.9,98.18549,71.8,268.61639,84.5619,0.0,-0.031155115236330667,2736.56005859375
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000.0,2799.31005859375,0.63,211.44,98.18549,71.8,268.61639,84.5619,0.0,0.02267130058213675,2729.477006756871,21.97432391189841,-8.103644290046859,30.077968201945268,53.19750265721823,81.12794912731951,78.36639528364631,-18.872050872680497,-0.031155115236330667,2722.1261591950943,19.253153814828693,-15.623136340533176,34.87629015536187,50.30498760191396,66.95621833941617,84.29729290580494,-33.04378166058384,0.58,270.74,98.18549,71.8,268.61639,84.5619,0.0,0.02267130058213675,2799.31005859375
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000.0,2797.800048828125,0.61,314.33,98.18549,71.8,268.61639,84.5619,0.0,-0.0005395676601955963,2735.9839631446093,23.73541852047174,-1.7358317279431388,25.47125024841488,53.117380951355486,80.58008873288072,76.22141873320545,-19.41991126711928,0.02267130058213675,2729.477006756871,21.97432391189841,-8.103644290046859,30.077968201945268,53.19750265721823,81.12794912731951,78.36639528364631,-18.872050872680497,0.63,211.44,98.18549,71.8,268.61639,84.5619,0.0,-0.0005395676601955963,2797.800048828125
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000.0,2836.739990234375,0.6,212.75,98.18549,71.8,268.61639,84.5619,0.0,0.013822090566839217,2745.5797752483963,27.95102451092953,4.201539519831395,23.749484991098132,54.99962235259094,86.05613192653581,82.58805659557868,-13.943868073464193,-0.0005395676601955963,2735.9839631446093,23.73541852047174,-1.7358317279431388,25.47125024841488,53.117380951355486,80.58008873288072,76.22141873320545,-19.41991126711928,0.61,314.33,98.18549,71.8,268.61639,84.5619,0.0,0.013822090566839217,2836.739990234375
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000.0,2878.47998046875,0.67,544.81,98.18549,71.8,268.61639,84.5619,0.0,0.014606868181735996,2758.2369376503348,34.26500535393461,10.21423268665204,24.050772667282573,56.99280153500719,95.98348694927755,87.53990253623135,-4.016513050722446,0.013822090566839217,2745.5797752483963,27.95102451092953,4.201539519831395,23.749484991098132,54.99962235259094,86.05613192653581,82.58805659557868,-13.943868073464193,0.6,212.75,98.18549,71.8,268.61639,84.5619,0.0,0.014606868181735996,2878.47998046875
